Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),Temp ()
3285,1673366122405,36.26
3286,1673366122568,36.26
3287,1673366122733,36.28
3288,1673366122896,36.28
3289,1673366123060,36.27
3290,1673366123224,36.29
3291,1673366123388,36.29
3292,1673366123552,36.27
3293,1673366123716,36.29
3294,1673366123880,36.29
3295,1673366124045,36.3
3296,1673366124208,36.3
3297,1673366124372,36.3
3298,1673366124536,36.3
3299,1673366124700,36.31
3300,1673366124864,36.31
3301,1673366125029,36.31
3302,1673366125193,36.32
3303,1673366125356,36.31
3304,1673366125520,36.32
3305,1673366125685,36.33
3306,1673366125849,36.32
3307,1673366126013,36.33
3308,1673366126176,36.34
3309,1673366126341,36.33
3310,1673366126504,36.34
3311,1673366126669,36.35
3312,1673366126833,36.34
3313,1673366126996,36.35
3314,1673366127160,36.35
3315,1673366127324,36.36
3316,1673366127489,36.35
3317,1673366127652,36.35
3318,1673366127817,36.36
3319,1673366127980,36.36
3320,1673366128145,36.37
3321,1673366128309,36.38
3322,1673366128472,36.38
3323,1673366128636,36.37
3324,1673366128801,36.38
3325,1673366128965,36.38
3326,1673366129129,36.37
3327,1673366129292,36.38
3328,1673366129456,36.38
3329,1673366129620,36.39
3330,1673366129785,36.4
3331,1673366129948,36.4
3332,1673366130113,36.4
3333,1673366130278,36.4
3334,1673366130441,36.4
3335,1673366130606,36.41
3336,1673366130770,36.41
3337,1673366130934,36.42
3338,1673366131098,36.43
3339,1673366131261,36.43
3340,1673366131425,36.43
3341,1673366131590,36.42
3342,1673366131754,36.43
3343,1673366131918,36.44
3344,1673366132081,36.44
3345,1673366132245,36.44
3346,1673366132409,36.44
3347,1673366132573,36.44
3348,1673366132737,36.45
3349,1673366132902,36.45
3350,1673366133066,36.44
3351,1673366133230,36.45
3352,1673366133394,36.45
3353,1673366133557,36.46
3354,1673366133722,36.47
3355,1673366133885,36.45
3356,1673366134050,36.47
3357,1673366134214,36.46
3358,1673366134378,36.48
3359,1673366134542,36.48
3360,1673366134705,36.49
3361,1673366134870,36.47
3362,1673366135034,36.49
3363,1673366135198,36.48
3364,1673366135361,36.5
3365,1673366135526,36.49
3366,1673366135690,36.51
3367,1673366135853,36.51
3368,1673366136017,36.51
3369,1673366136182,36.51
3370,1673366136345,36.51
3371,1673366136510,36.51
3372,1673366136673,36.52
3373,1673366136837,36.52
3374,1673366137001,36.53
3375,1673366137165,36.52
3376,1673366137330,36.53
3377,1673366137493,36.51
3378,1673366137657,36.53
3379,1673366137822,36.53
3380,1673366137986,36.52
3381,1673366138150,36.54
3382,1673366138313,36.53
3383,1673366138477,36.54
3384,1673366138641,36.54
3385,1673366138806,36.55
3386,1673366138970,36.54
3387,1673366139133,36.55
3388,1673366139297,36.55
3389,1673366139462,36.55
3390,1673366139625,36.55
3391,1673366139790,36.57
3392,1673366139954,36.57
3393,1673366140118,36.57
3394,1673366140282,36.58
3395,1673366140445,36.56
3396,1673366140610,36.58
3397,1673366140773,36.58
3398,1673366140938,36.57
3399,1673366141102,36.58
3400,1673366141265,36.59
3401,1673366141430,36.58
3402,1673366141593,36.59
3403,1673366141757,36.59
3404,1673366141921,36.59
3405,1673366142086,36.6
3406,1673366142249,36.6
3407,1673366142414,36.6
3408,1673366142577,36.61
3409,1673366142742,36.61
3410,1673366142905,36.6
3411,1673366143070,36.6
3412,1673366143234,36.61
3413,1673366143397,36.62
3414,1673366143562,36.62
3415,1673366143725,36.62
3416,1673366143889,36.63
3417,1673366144054,36.63
3418,1673366144218,36.62
3419,1673366144381,36.63
3420,1673366144546,36.62
3421,1673366144709,36.64
3422,1673366144873,36.63
3423,1673366145037,36.64
3424,1673366145201,36.65
3425,1673366145365,36.65
3426,1673366145529,36.64
3427,1673366145694,36.65
3428,1673366145857,36.65
3429,1673366146022,36.66
3430,1673366146185,36.65
3431,1673366146350,36.66
3432,1673366146514,36.66
3433,1673366146677,36.66
3434,1673366146841,36.67
3435,1673366147006,36.66
3436,1673366147169,36.67
3437,1673366147334,36.67
3438,1673366147497,36.68
3439,1673366147662,36.67
3440,1673366147825,36.68
3441,1673366147989,36.69
3442,1673366148154,36.68
3443,1673366148317,36.68
3444,1673366148482,36.68
3445,1673366148646,36.69
3446,1673366148809,36.69
3447,1673366148973,36.69
3448,1673366149138,36.69
3449,1673366149301,36.7
3450,1673366149466,36.7
3451,1673366149629,36.7
3452,1673366149794,36.7
3453,1673366149957,36.71
3454,1673366150122,36.73
3455,1673366150285,36.72
3456,1673366150449,36.72
3457,1673366150613,36.73
3458,1673366150777,36.73
3459,1673366150942,36.72
3460,1673366151106,36.72
3461,1673366151269,36.72
3462,1673366151433,36.74
3463,1673366151597,36.75
3464,1673366151761,36.74
3465,1673366151926,36.74
3466,1673366152089,36.74
3467,1673366152254,36.74
3468,1673366152418,36.76
3469,1673366152582,36.75
3470,1673366152746,36.76
3471,1673366152910,36.76
3472,1673366153074,36.76
3473,1673366153238,36.77
3474,1673366153401,36.77
3475,1673366153566,36.77
3476,1673366153730,36.78
3477,1673366153894,36.77
3478,1673366154057,36.78
3479,1673366154221,36.78
3480,1673366154386,36.77
3481,1673366154549,36.79
3482,1673366154713,36.79
3483,1673366154878,36.8
3484,1673366155042,36.79
3485,1673366155206,36.8
3486,1673366155369,36.79
3487,1673366155534,36.8
3488,1673366155698,36.8
3489,1673366155861,36.81
3490,1673366156026,36.8
3491,1673366156190,36.8
3492,1673366156353,36.81
3493,1673366156518,36.81
3494,1673366156681,36.81
3495,1673366156846,36.82
3496,1673366157010,36.81
3497,1673366157173,36.81
3498,1673366157338,36.82
3499,1673366157502,36.82
3500,1673366157665,36.82
3501,1673366157829,36.84
3502,1673366157994,36.83
3503,1673366158157,36.83
3504,1673366158321,36.84
3505,1673366158486,36.84
3506,1673366158650,36.84
3507,1673366158813,36.84
3508,1673366158978,36.85
3509,1673366159142,36.85
3510,1673366159305,36.84
3511,1673366159470,36.85
3512,1673366159633,36.85
3513,1673366159798,36.85
3514,1673366159962,36.86
3515,1673366160126,36.87
3516,1673366160290,36.87
3517,1673366160453,36.86
3518,1673366160618,36.87
3519,1673366160781,36.88
3520,1673366160946,36.87
3521,1673366161109,36.87
3522,1673366161273,36.88
3523,1673366161438,36.88
3524,1673366161601,36.87
3525,1673366161765,36.88
3526,1673366161929,36.87
3527,1673366162094,36.88
3528,1673366162257,36.89
3529,1673366162421,36.89
3530,1673366162585,36.89
3531,1673366162750,36.9
3532,1673366162913,36.9
3533,1673366163078,36.89
3534,1673366163241,36.9
3535,1673366163406,36.89
3536,1673366163570,36.9
3537,1673366163733,36.91
3538,1673366163898,36.91
3539,1673366164062,36.91
3540,1673366164226,36.91
3541,1673366164390,36.91
3542,1673366164553,36.91
3543,1673366164717,36.92
3544,1673366164881,36.92
3545,1673366165045,36.92
3546,1673366165210,36.92
3547,1673366165373,36.93
3548,1673366165538,36.92
3549,1673366165702,36.92
3550,1673366165865,36.93
3551,1673366166030,36.93
3552,1673366166193,36.92
3553,1673366166358,36.95
3554,1673366166521,36.94
3555,1673366166685,36.94
3556,1673366166850,36.93
3557,1673366167014,36.95
3558,1673366167177,36.95
3559,1673366167341,36.94
3560,1673366167505,36.95
3561,1673366167670,36.95
3562,1673366167834,36.96
3563,1673366167998,36.97
3564,1673366168162,36.96
3565,1673366168325,36.96
3566,1673366168489,36.96
3567,1673366168653,36.96
3568,1673366168818,36.96
3569,1673366168981,36.97
3570,1673366169145,36.97
3571,1673366169310,36.97
3572,1673366169473,36.98
3573,1673366169637,36.99
3574,1673366169802,36.99
3575,1673366169965,36.99
3576,1673366170130,36.99
3577,1673366170293,36.99
3578,1673366170458,36.99
3579,1673366170622,36.99
3580,1673366170785,36.99
3581,1673366170949,37.0
3582,1673366171113,37.01
3583,1673366171278,37.0
3584,1673366171441,37.01
3585,1673366171606,37.01
3586,1673366171770,37.0
3587,1673366171934,37.0
3588,1673366172097,37.01
3589,1673366172262,37.03
3590,1673366172425,37.02
3591,1673366172589,37.02
3592,1673366172754,37.01
3593,1673366172918,37.02
3594,1673366173082,37.02
3595,1673366173246,37.02
3596,1673366173410,37.02
3597,1673366173574,37.03
3598,1673366173737,37.03
3599,1673366173902,37.02
3600,1673366174065,37.03
3601,1673366174230,37.04
3602,1673366174393,37.04
3603,1673366174558,37.03
3604,1673366174721,37.05
3605,1673366174885,37.04
3606,1673366175050,37.04
3607,1673366175214,37.05
3608,1673366175378,37.07
3609,1673366175542,37.06
3610,1673366175705,37.06
3611,1673366175870,37.05
3612,1673366176034,37.07
3613,1673366176197,37.05
3614,1673366176362,37.07
3615,1673366176525,37.07
3616,1673366176689,37.07
3617,1673366176854,37.07
3618,1673366177017,37.08
3619,1673366177182,37.08
3620,1673366177346,37.07
3621,1673366177510,37.08
3622,1673366177673,37.08
3623,1673366177838,37.09
3624,1673366178002,37.08
3625,1673366178166,37.09
3626,1673366178329,37.09
3627,1673366178494,37.09
3628,1673366178657,37.09
3629,1673366178821,37.11
3630,1673366178986,37.1
3631,1673366179150,37.09
3632,1673366179313,37.11
3633,1673366179477,37.11
3634,1673366179642,37.12
3635,1673366179806,37.12
3636,1673366179969,37.11
3637,1673366180134,37.11
3638,1673366180298,37.11
3639,1673366180461,37.12
3640,1673366180626,37.11
3641,1673366180789,37.12
3642,1673366180953,37.12
3643,1673366181118,37.12
3644,1673366181281,37.13
3645,1673366181446,37.12
3646,1673366181609,37.14
3647,1673366181773,37.13
3648,1673366181937,37.14
3649,1673366182101,37.13
3650,1673366182266,37.14
3651,1673366182429,37.13
3652,1673366182593,37.15
3653,1673366182757,37.15
3654,1673366182921,37.14
3655,1673366183086,37.15
3656,1673366183249,37.15
3657,1673366183414,37.15
3658,1673366183577,37.15
3659,1673366183741,37.15
3660,1673366183905,37.15
3661,1673366184069,37.16
3662,1673366184233,37.16
3663,1673366184397,37.17
3664,1673366184561,37.17
3665,1673366184726,37.17
3666,1673366184890,37.16
3667,1673366185054,37.18
3668,1673366185218,37.17
3669,1673366185381,37.19
3670,1673366185546,37.18
3671,1673366185710,37.18
3672,1673366185873,37.2
3673,1673366186038,37.19
3674,1673366186201,37.19
3675,1673366186366,37.19
3676,1673366186530,37.2
3677,1673366186693,37.2
3678,1673366186857,37.19
3679,1673366187022,37.21
3680,1673366187186,37.2
3681,1673366187350,37.21
3682,1673366187514,37.21
3683,1673366187678,37.21
3684,1673366187841,37.21
3685,1673366188006,37.22
3686,1673366188169,37.2
3687,1673366188333,37.21
3688,1673366188497,37.22
3689,1673366188661,37.22
3690,1673366188826,37.22
3691,1673366188989,37.22
3692,1673366189153,37.23
3693,1673366189318,37.22
3694,1673366189482,37.22
3695,1673366189645,37.22
3696,1673366189810,37.23
3697,1673366189974,37.23
3698,1673366190137,37.24
3699,1673366190301,37.23
3700,1673366190466,37.23
3701,1673366190630,37.23
3702,1673366190793,37.23
3703,1673366190958,37.24
3704,1673366191122,37.24
3705,1673366191285,37.24
3706,1673366191450,37.24
3707,1673366191614,37.24
3708,1673366191777,37.25
3709,1673366191941,37.24
3710,1673366192105,37.25
3711,1673366192269,37.24
3712,1673366192433,37.26
3713,1673366192598,37.26
3714,1673366192762,37.26
3715,1673366192925,37.27
3716,1673366193090,37.26
3717,1673366193254,37.27
3718,1673366193418,37.26
3719,1673366193582,37.28
3720,1673366193745,37.28
3721,1673366193910,37.27
3722,1673366194074,37.26
3723,1673366194238,37.27
3724,1673366194402,37.28
3725,1673366194566,37.28
3726,1673366194730,37.28
3727,1673366194893,37.29
3728,1673366195058,37.28
3729,1673366195222,37.29
3730,1673366195386,37.28
3731,1673366195549,37.28
3732,1673366195714,37.28
3733,1673366195878,37.29
3734,1673366196041,37.3
3735,1673366196205,37.3
3736,1673366196369,37.3
3737,1673366196533,37.3
3738,1673366196697,37.31
3739,1673366196861,37.32
3740,1673366197025,37.3
3741,1673366197190,37.31
3742,1673366197353,37.31
3743,1673366197518,37.31
3744,1673366197682,37.32
3745,1673366197845,37.31
3746,1673366198009,37.31
3747,1673366198173,37.32
3748,1673366198338,37.33
3749,1673366198502,37.32
3750,1673366198666,37.31
3751,1673366198829,37.33
3752,1673366198993,37.32
3753,1673366199158,37.33
3754,1673366199322,37.33
3755,1673366199486,37.34
3756,1673366199649,37.33
3757,1673366199814,37.34
3758,1673366199977,37.33
3759,1673366200142,37.34
3760,1673366200306,37.34
3761,1673366200469,37.34
3762,1673366200634,37.35
3763,1673366200797,37.35
3764,1673366200961,37.35
3765,1673366201126,37.35
3766,1673366201290,37.35
3767,1673366201454,37.35
3768,1673366201618,37.34
3769,1673366201781,37.38
3770,1673366201945,37.36
3771,1673366202109,37.36
3772,1673366202273,37.36
3773,1673366202437,37.38
3774,1673366202601,37.36
3775,1673366202765,37.37
3776,1673366202930,37.38
3777,1673366203094,37.36
3778,1673366203257,37.37
3779,1673366203422,37.39
3780,1673366203585,37.39
3781,1673366203750,37.39
3782,1673366203913,37.4
3783,1673366204077,37.39
3784,1673366204242,37.39
3785,1673366204406,37.4
3786,1673366204569,37.4
3787,1673366204733,37.39
3788,1673366204898,37.41
3789,1673366205062,37.4
3790,1673366205226,37.4
3791,1673366205390,37.4
3792,1673366205554,37.41
3793,1673366205718,37.41
3794,1673366205882,37.41
3795,1673366206045,37.41
3796,1673366206209,37.41
3797,1673366206373,37.42
3798,1673366206537,37.43
3799,1673366206702,37.43
3800,1673366206865,37.42
3801,1673366207030,37.43
3802,1673366207193,37.43
3803,1673366207357,37.43
3804,1673366207521,37.43
3805,1673366207686,37.44
3806,1673366207849,37.44
3807,1673366208014,37.45
3808,1673366208178,37.44
3809,1673366208341,37.44
3810,1673366208506,37.44
3811,1673366208670,37.45
3812,1673366208834,37.44
3813,1673366208997,37.45
3814,1673366209162,37.45
3815,1673366209325,37.46
3816,1673366209489,37.46
3817,1673366209654,37.45
3818,1673366209818,37.46
3819,1673366209981,37.46
3820,1673366210146,37.47
3821,1673366210309,37.47
3822,1673366210473,37.45
3823,1673366210638,37.47
3824,1673366210802,37.47
3825,1673366210965,37.48
3826,1673366211130,37.46
3827,1673366211294,37.46
3828,1673366211457,37.47
3829,1673366211622,37.47
3830,1673366211786,37.48
3831,1673366211949,37.46
3832,1673366212113,37.49
3833,1673366212277,37.48
3834,1673366212441,37.48
3835,1673366212606,37.49
3836,1673366212769,37.49
3837,1673366212933,37.49
3838,1673366213097,37.49
3839,1673366213262,37.5
3840,1673366213425,37.5
3841,1673366213589,37.5
3842,1673366213753,37.5
3843,1673366213918,37.49
3844,1673366214082,37.49
3845,1673366214246,37.5
3846,1673366214410,37.51
3847,1673366214573,37.5
3848,1673366214737,37.51
3849,1673366214901,37.52
3850,1673366215065,37.52
3851,1673366215229,37.5
3852,1673366215394,37.51
3853,1673366215558,37.52
3854,1673366215722,37.51
3855,1673366215886,37.5
3856,1673366216050,37.51
3857,1673366216214,37.53
3858,1673366216378,37.52
3859,1673366216541,37.52
3860,1673366216705,37.52
3861,1673366216869,37.52
3862,1673366217033,37.52
3863,1673366217198,37.54
3864,1673366217361,37.53
3865,1673366217526,37.54
3866,1673366217690,37.55
3867,1673366217854,37.54
3868,1673366218018,37.54
3869,1673366218181,37.53
3870,1673366218346,37.54
3871,1673366218509,37.55
3872,1673366218674,37.56
3873,1673366218837,37.56
3874,1673366219002,37.54
3875,1673366219166,37.55
3876,1673366219330,37.57
3877,1673366219494,37.54
3878,1673366219657,37.55
3879,1673366219822,37.57
3880,1673366219986,37.57
3881,1673366220149,37.57
3882,1673366220313,37.57
3883,1673366220478,37.58
3884,1673366220641,37.58
3885,1673366220806,37.59
3886,1673366220970,37.59
3887,1673366221133,37.58
3888,1673366221297,37.59
3889,1673366221461,37.6
3890,1673366221626,37.59
3891,1673366221789,37.58
3892,1673366221954,37.59
3893,1673366222118,37.59
3894,1673366222281,37.59
3895,1673366222445,37.59
3896,1673366222610,37.6
3897,1673366222773,37.6
3898,1673366222937,37.61
3899,1673366223101,37.61
3900,1673366223266,37.6
3901,1673366223430,37.6
3902,1673366223593,37.6
3903,1673366223758,37.62
3904,1673366223922,37.63
3905,1673366224086,37.61
3906,1673366224249,37.62
3907,1673366224413,37.62
3908,1673366224578,37.62
3909,1673366224741,37.63
3910,1673366224906,37.63
3911,1673366225070,37.63
3912,1673366225234,37.64
3913,1673366225398,37.64
3914,1673366225561,37.63
3915,1673366225726,37.62
3916,1673366225889,37.63
3917,1673366226053,37.64
3918,1673366226218,37.65
3919,1673366226381,37.63
3920,1673366226545,37.63
3921,1673366226709,37.65
3922,1673366226873,37.65
3923,1673366227037,37.66
3924,1673366227202,37.64
3925,1673366227365,37.66
3926,1673366227530,37.66
3927,1673366227693,37.64
3928,1673366227858,37.65
3929,1673366228022,37.67
3930,1673366228186,37.66
3931,1673366228350,37.67
3932,1673366228514,37.66
3933,1673366228678,37.66
3934,1673366228842,37.68
3935,1673366229006,37.68
3936,1673366229170,37.68
3937,1673366229333,37.67
3938,1673366229497,37.67
3939,1673366229662,37.69
3940,1673366229825,37.66
3941,1673366229990,37.67
3942,1673366230153,37.68
3943,1673366230317,37.69
3944,1673366230481,37.69
3945,1673366230646,37.68
3946,1673366230810,37.69
3947,1673366230973,37.67
3948,1673366231138,37.7
3949,1673366231301,37.71
3950,1673366231466,37.68
3951,1673366231630,37.68
3952,1673366231794,37.69
3953,1673366231957,37.69
3954,1673366232122,37.69
3955,1673366232286,37.71
3956,1673366232450,37.69
3957,1673366232614,37.72
3958,1673366232777,37.71
3959,1673366232941,37.71
3960,1673366233106,37.69
3961,1673366233269,37.71
3962,1673366233433,37.71
3963,1673366233598,37.71
3964,1673366233762,37.72
3965,1673366233926,37.7
3966,1673366234090,37.72
3967,1673366234254,37.72
3968,1673366234418,37.7
3969,1673366234581,37.73
3970,1673366234745,37.74
3971,1673366234909,37.73
3972,1673366235074,37.73
3973,1673366235238,37.73
3974,1673366235402,37.73
3975,1673366235566,37.73
3976,1673366235730,37.74
3977,1673366235894,37.73
3978,1673366236058,37.75
3979,1673366236222,37.74
3980,1673366236385,37.75
3981,1673366236550,37.74
3982,1673366236714,37.74
3983,1673366236877,37.75
3984,1673366237042,37.76
3985,1673366237205,37.75
3986,1673366237370,37.75
3987,1673366237534,37.76
3988,1673366237698,37.75
3989,1673366237862,37.76
3990,1673366238025,37.76
3991,1673366238190,37.77
3992,1673366238353,37.76
3993,1673366238518,37.78
3994,1673366238681,37.78
3995,1673366238845,37.77
3996,1673366239010,37.78
3997,1673366239173,37.77
3998,1673366239337,37.78
3999,1673366239501,37.78
4000,1673366239665,37.79
4001,1673366239831,37.79
4002,1673366239993,37.79
4003,1673366240157,37.79
4004,1673366240322,37.79
4005,1673366240486,37.79
4006,1673366240650,37.79
4007,1673366240814,37.8
4008,1673366240979,37.8
4009,1673366241143,37.8
4010,1673366241307,37.79
4011,1673366241469,37.81
4012,1673366241633,37.81
4013,1673366241799,37.81
4014,1673366241963,37.81
4015,1673366242127,37.81
4016,1673366242291,37.8
4017,1673366242455,37.81
4018,1673366242618,37.81
4019,1673366242782,37.82
4020,1673366242947,37.82
4021,1673366243110,37.82
4022,1673366243275,37.82
4023,1673366243438,37.83
4024,1673366243602,37.83
4025,1673366243767,37.83
4026,1673366243930,37.82
4027,1673366244095,37.84
4028,1673366244258,37.83
4029,1673366244423,37.84
4030,1673366244586,37.84
4031,1673366244750,37.83
4032,1673366244915,37.83
4033,1673366245079,37.84
4034,1673366245243,37.85
4035,1673366245407,37.85
4036,1673366245570,37.85
4037,1673366245734,37.83
4038,1673366245899,37.85
4039,1673366246062,37.86
4040,1673366246227,37.84
4041,1673366246390,37.85
4042,1673366246555,37.86
4043,1673366246718,37.86
4044,1673366246882,37.86
4045,1673366247047,37.86
4046,1673366247211,37.87
4047,1673366247375,37.86
4048,1673366247538,37.87
4049,1673366247703,37.87
4050,1673366247867,37.87
4051,1673366248030,37.88
4052,1673366248195,37.87
4053,1673366248358,37.89
4054,1673366248523,37.87
4055,1673366248687,37.88
4056,1673366248851,37.88
4057,1673366249014,37.87
4058,1673366249178,37.88
4059,1673366249342,37.9
4060,1673366249507,37.89
4061,1673366249670,37.89
4062,1673366249834,37.89
4063,1673366249999,37.89
4064,1673366250162,37.9
4065,1673366250327,37.9
4066,1673366250491,37.9
4067,1673366250654,37.89
4068,1673366250819,37.9
4069,1673366250982,37.91
4070,1673366251147,37.91
4071,1673366251310,37.92
4072,1673366251475,37.9
4073,1673366251638,37.9
4074,1673366251802,37.92
4075,1673366251967,37.91
4076,1673366252130,37.92
4077,1673366252294,37.91
4078,1673366252459,37.91
4079,1673366252622,37.92
4080,1673366252786,37.92
4081,1673366252951,37.91
4082,1673366253114,37.92
4083,1673366253278,37.92
4084,1673366253443,37.92
4085,1673366253607,37.93
4086,1673366253771,37.91
4087,1673366253934,37.92
4088,1673366254099,37.92
4089,1673366254263,37.92
4090,1673366254426,37.93
4091,1673366254591,37.93
4092,1673366254755,37.93
4093,1673366254918,37.93
4094,1673366255082,37.92
4095,1673366255246,37.94
4096,1673366255410,37.93
4097,1673366255575,37.93
4098,1673366255739,37.93
4099,1673366255903,37.94
4100,1673366256067,37.94
4101,1673366256230,37.95
4102,1673366256395,37.93
4103,1673366256558,37.94
4104,1673366256722,37.95
4105,1673366256886,37.95
4106,1673366257050,37.95
4107,1673366257215,37.95
4108,1673366257379,37.94
4109,1673366257542,37.94
4110,1673366257706,37.95
4111,1673366257871,37.96
4112,1673366258034,37.97
4113,1673366258199,37.96
4114,1673366258362,37.97
4115,1673366258526,37.96
4116,1673366258691,37.97
4117,1673366258854,37.97
4118,1673366259018,37.95
4119,1673366259183,37.97
4120,1673366259347,37.97
4121,1673366259510,37.97
4122,1673366259674,37.97
4123,1673366259838,37.96
4124,1673366260003,37.98
4125,1673366260167,37.97
4126,1673366260331,37.97
4127,1673366260495,37.97
4128,1673366260658,37.98
4129,1673366260823,37.97
4130,1673366260986,37.98
4131,1673366261150,37.99
4132,1673366261314,37.97
4133,1673366261479,37.98
4134,1673366261643,37.99
4135,1673366261806,37.99
4136,1673366261971,37.99
4137,1673366262135,37.99
4138,1673366262298,38.0
4139,1673366262463,38.01
4140,1673366262626,37.99
4141,1673366262790,37.98
4142,1673366262954,38.0
4143,1673366263119,38.0
4144,1673366263283,38.02
4145,1673366263446,38.02
4146,1673366263610,38.0
4147,1673366263775,38.01
4148,1673366263938,38.03
4149,1673366264103,38.02
4150,1673366264266,38.01
4151,1673366264430,38.02
4152,1673366264594,38.02
4153,1673366264759,38.03
4154,1673366264922,38.02
4155,1673366265087,38.03
4156,1673366265251,38.03
4157,1673366265415,38.03
4158,1673366265578,38.02
4159,1673366265743,38.02
4160,1673366265906,38.03
4161,1673366266071,38.03
4162,1673366266235,38.04
4163,1673366266398,38.03
4164,1673366266563,38.04
4165,1673366266726,38.04
4166,1673366266891,38.05
4167,1673366267054,38.04
4168,1673366267219,38.05
4169,1673366267382,38.06
4170,1673366267546,38.04
4171,1673366267711,38.05
4172,1673366267875,38.04
4173,1673366268038,38.06
4174,1673366268203,38.05
4175,1673366268367,38.06
4176,1673366268530,38.06
4177,1673366268695,38.06
4178,1673366268858,38.06
4179,1673366269023,38.06
4180,1673366269187,38.06
4181,1673366269350,38.05
4182,1673366269514,38.06
4183,1673366269679,38.06
4184,1673366269843,38.07
4185,1673366270007,38.06
4186,1673366270170,38.06
4187,1673366270334,38.07
4188,1673366270498,38.06
4189,1673366270663,38.07
4190,1673366270826,38.07
4191,1673366270991,38.08
4192,1673366271155,38.09
4193,1673366271318,38.08
4194,1673366271484,38.08
4195,1673366271646,38.08
4196,1673366271811,38.08
4197,1673366271974,38.08
4198,1673366272138,38.09
4199,1673366272303,38.08
4200,1673366272466,38.09
4201,1673366272630,38.09
4202,1673366272795,38.09
4203,1673366272958,38.09
4204,1673366273123,38.08
4205,1673366273287,38.09
4206,1673366273450,38.1
4207,1673366273615,38.1
4208,1673366273778,38.11
4209,1673366273943,38.1
4210,1673366274107,38.09
4211,1673366274270,38.1
4212,1673366274434,38.12
4213,1673366274598,38.11
4214,1673366274763,38.1
4215,1673366274927,38.12
4216,1673366275090,38.11
4217,1673366275255,38.11
4218,1673366275418,38.12
4219,1673366275582,38.11
4220,1673366275746,38.12
4221,1673366275910,38.11
4222,1673366276074,38.1
4223,1673366276239,38.12
4224,1673366276402,38.12
4225,1673366276567,38.12
4226,1673366276730,38.11
4227,1673366276895,38.12
4228,1673366277058,38.12
4229,1673366277223,38.12
4230,1673366277387,38.12
4231,1673366277550,38.14
4232,1673366277714,38.12
4233,1673366277879,38.12
4234,1673366278043,38.13
4235,1673366278207,38.12
4236,1673366278371,38.12
4237,1673366278535,38.14
4238,1673366278699,38.14
4239,1673366278863,38.15
4240,1673366279027,38.14
4241,1673366279190,38.14
4242,1673366279355,38.14
4243,1673366279518,38.13
4244,1673366279683,38.13
4245,1673366279846,38.14
4246,1673366280011,38.15
4247,1673366280175,38.14
4248,1673366280339,38.14
4249,1673366280503,38.15
4250,1673366280667,38.15
4251,1673366280830,38.15
4252,1673366280995,38.14
4253,1673366281159,38.16
4254,1673366281322,38.16
4255,1673366281487,38.15
4256,1673366281651,38.15
4257,1673366281815,38.16
4258,1673366281979,38.15
4259,1673366282143,38.15
4260,1673366282306,38.16
4261,1673366282471,38.15
4262,1673366282634,38.16
4263,1673366282799,38.17
4264,1673366282963,38.16
4265,1673366283126,38.17
4266,1673366283290,38.17
4267,1673366283454,38.18
4268,1673366283619,38.17
4269,1673366283782,38.18
4270,1673366283947,38.16
4271,1673366284110,38.17
4272,1673366284275,38.17
4273,1673366284439,38.17
4274,1673366284603,38.18
4275,1673366284766,38.19
4276,1673366284931,38.18
4277,1673366285094,38.18
4278,1673366285258,38.18
4279,1673366285423,38.19
4280,1673366285586,38.19
4281,1673366285751,38.18
4282,1673366285915,38.18
4283,1673366286078,38.19
4284,1673366286242,38.18
4285,1673366286406,38.2
4286,1673366286570,38.19
4287,1673366286734,38.19
4288,1673366286899,38.2
4289,1673366287062,38.19
4290,1673366287226,38.19
4291,1673366287390,38.19
4292,1673366287555,38.19
4293,1673366287718,38.2
4294,1673366287882,38.2
4295,1673366288046,38.21
4296,1673366288210,38.21
4297,1673366288375,38.21
4298,1673366288539,38.2
4299,1673366288703,38.21
4300,1673366288866,38.21
4301,1673366289031,38.21
4302,1673366289194,38.22
4303,1673366289358,38.22
4304,1673366289522,38.22
4305,1673366289687,38.22
4306,1673366289851,38.22
4307,1673366290015,38.22
4308,1673366290179,38.23
4309,1673366290342,38.23
4310,1673366290506,38.23
4311,1673366290671,38.23
4312,1673366290834,38.23
4313,1673366290999,38.23
4314,1673366291162,38.22
4315,1673366291326,38.23
4316,1673366291491,38.22
4317,1673366291655,38.24
4318,1673366291818,38.23
4319,1673366291982,38.23
4320,1673366292147,38.24
4321,1673366292310,38.23
4322,1673366292474,38.24
4323,1673366292639,38.24
4324,1673366292802,38.24
4325,1673366292967,38.23
4326,1673366293130,38.24
4327,1673366293295,38.24
4328,1673366293459,38.24
4329,1673366293623,38.25
4330,1673366293786,38.25
4331,1673366293951,38.25
4332,1673366294115,38.25
4333,1673366294279,38.26
4334,1673366294442,38.25
4335,1673366294607,38.26
4336,1673366294770,38.26
4337,1673366294935,38.25
4338,1673366295098,38.25
4339,1673366295263,38.26
4340,1673366295426,38.25
4341,1673366295591,38.26
4342,1673366295754,38.27
4343,1673366295918,38.26
4344,1673366296082,38.26
4345,1673366296246,38.26
4346,1673366296411,38.26
4347,1673366296574,38.26
4348,1673366296738,38.27
4349,1673366296903,38.27
4350,1673366297066,38.26
4351,1673366297231,38.26
4352,1673366297394,38.26
4353,1673366297558,38.27
4354,1673366297723,38.27
4355,1673366297887,38.28
4356,1673366298051,38.27
4357,1673366298215,38.27
